sample,fastq_1,fastq_2,id,run_accession,experiment_accession,sample_accession,secondary_sample_accession,study_accession,secondary_study_accession,submission_accession,run_alias,experiment_alias,sample_alias,study_alias,library_layout,library_selection,library_source,library_strategy,library_name,instrument_model,instrument_platform,base_count,read_count,tax_id,scientific_name,sample_title,experiment_title,study_title,sample_description,fastq_md5,fastq_bytes,fastq_ftp,fastq_galaxy,fastq_aspera
DRX249091,/seqFiles/fastq/DRX249091_DRR259388_1.fastq.gz,/seqFiles/fastq/DRX249091_DRR259388_2.fastq.gz,DRX249091_DRR259388,DRR259388,DRX249091,SAMD00264085,DRS205467,PRJDB10958,DRP007740,DRA011247,DRR259388,DRX249091,SAMD00264085,DRP007740,PAIRED,cDNA,TRANSCRIPTOMIC,RNA-Seq,,Illumina NovaSeq 6000,ILLUMINA,40728581886,201626643,469008.0,Escherichia coli BL21(DE3),RNAseq-Ecoli,Illumina NovaSeq 6000 paired end sequencing: Illumina NovaSeq 6000 paired end sequencing of SAMD00264085,Transcriptome analysis of E. coli cells harboring exogenous plant alkaloid transporter,RNAseq-Ecoli,df20bcc6658d4ad0c03b8fd55c8f78ef;bb796b14b0e38e240791e183001333a5,7764652719;8223412416,ftp.sra.ebi.ac.uk/vol1/fastq/DRR259/DRR259388/DRR259388_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR259/DRR259388/DRR259388_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/DRR259/DRR259388/DRR259388_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR259/DRR259388/DRR259388_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/DRR259/DRR259388/DRR259388_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR259/DRR259388/DRR259388_2.fastq.gz
DRX338006,/seqFiles/fastq/DRX338006_DRR352095_1.fastq.gz,/seqFiles/fastq/DRX338006_DRR352095_2.fastq.gz,DRX338006_DRR352095,DRR352095,DRX338006,SAMD00445748,DRS302093,PRJDB13152,DRP009901,DRA013628,DRR352095,DRX338006,SAMD00445748,DRP009901,PAIRED,cDNA,TRANSCRIPTOMIC,RNA-Seq,,Illumina NovaSeq 6000,ILLUMINA,3603899100,12012997,469008.0,Escherichia coli BL21(DE3),Escherichia coli BL21 in exponential phase under optimized medium,Illumina NovaSeq 6000 paired end sequencing: Illumina NovaSeq 6000 paired end sequencing of SAMD00445748,Determination of medium composition to improve material production of transgenic E. coli,in exponential phase under optimized medium,803fe73f90138e82eef77ce1556c3092;fc190faafa9024d44211c2157c8c5d2b,783083254;799127008,ftp.sra.ebi.ac.uk/vol1/fastq/DRR352/DRR352095/DRR352095_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR352/DRR352095/DRR352095_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/DRR352/DRR352095/DRR352095_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR352/DRR352095/DRR352095_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/DRR352/DRR352095/DRR352095_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR352/DRR352095/DRR352095_2.fastq.gz
DRX338007,/seqFiles/fastq/DRX338007_DRR352096_1.fastq.gz,/seqFiles/fastq/DRX338007_DRR352096_2.fastq.gz,DRX338007_DRR352096,DRR352096,DRX338007,SAMD00445749,DRS302094,PRJDB13152,DRP009901,DRA013628,DRR352096,DRX338007,SAMD00445749,DRP009901,PAIRED,cDNA,TRANSCRIPTOMIC,RNA-Seq,,Illumina NovaSeq 6000,ILLUMINA,4445823600,14819412,469008.0,Escherichia coli BL21(DE3),Escherichia coli BL21 in exponential phase under control medium,Illumina NovaSeq 6000 paired end sequencing: Illumina NovaSeq 6000 paired end sequencing of SAMD00445749,Determination of medium composition to improve material production of transgenic E. coli,in exponential phase under control medium,78795acfc157a22b8f37296cd5c1d94d;6091c87d65f0215cab91aa46ae8c0e6f,952329384;986024150,ftp.sra.ebi.ac.uk/vol1/fastq/DRR352/DRR352096/DRR352096_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR352/DRR352096/DRR352096_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/DRR352/DRR352096/DRR352096_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR352/DRR352096/DRR352096_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/DRR352/DRR352096/DRR352096_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR352/DRR352096/DRR352096_2.fastq.gz
DRX338008,/seqFiles/fastq/DRX338008_DRR352097_1.fastq.gz,/seqFiles/fastq/DRX338008_DRR352097_2.fastq.gz,DRX338008_DRR352097,DRR352097,DRX338008,SAMD00445750,DRS302095,PRJDB13152,DRP009901,DRA013628,DRR352097,DRX338008,SAMD00445750,DRP009901,PAIRED,cDNA,TRANSCRIPTOMIC,RNA-Seq,,Illumina NovaSeq 6000,ILLUMINA,4317435600,14391452,469008.0,Escherichia coli BL21(DE3),Escherichia coli BL21 in stational phase under optimized medium,Illumina NovaSeq 6000 paired end sequencing: Illumina NovaSeq 6000 paired end sequencing of SAMD00445750,Determination of medium composition to improve material production of transgenic E. coli,in stational phase under optimized medium,c25d69cadd36835ff0e4997b917db675;e7d9b3b685015ce2df1b03f8ce541df9,687962226;697545723,ftp.sra.ebi.ac.uk/vol1/fastq/DRR352/DRR352097/DRR352097_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR352/DRR352097/DRR352097_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/DRR352/DRR352097/DRR352097_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR352/DRR352097/DRR352097_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/DRR352/DRR352097/DRR352097_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR352/DRR352097/DRR352097_2.fastq.gz
DRX338009,/seqFiles/fastq/DRX338009_DRR352098_1.fastq.gz,/seqFiles/fastq/DRX338009_DRR352098_2.fastq.gz,DRX338009_DRR352098,DRR352098,DRX338009,SAMD00445751,DRS302096,PRJDB13152,DRP009901,DRA013628,DRR352098,DRX338009,SAMD00445751,DRP009901,PAIRED,cDNA,TRANSCRIPTOMIC,RNA-Seq,,Illumina NovaSeq 6000,ILLUMINA,6128627400,20428758,469008.0,Escherichia coli BL21(DE3),Escherichia coliBL21 in statioal phase under control medium,Illumina NovaSeq 6000 paired end sequencing: Illumina NovaSeq 6000 paired end sequencing of SAMD00445751,Determination of medium composition to improve material production of transgenic E. coli,in stational phase under control medium,9b6fd2dfa059925612ca44c5bca55d18;f78d42301086c7b4dac65ac38549dbfb,973802727;994627747,ftp.sra.ebi.ac.uk/vol1/fastq/DRR352/DRR352098/DRR352098_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR352/DRR352098/DRR352098_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/DRR352/DRR352098/DRR352098_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR352/DRR352098/DRR352098_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/DRR352/DRR352098/DRR352098_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR352/DRR352098/DRR352098_2.fastq.gz
SRX10157171,/seqFiles/fastq/SRX10157171_SRR13771193_1.fastq.gz,/seqFiles/fastq/SRX10157171_SRR13771193_2.fastq.gz,SRX10157171_SRR13771193,SRR13771193,SRX10157171,SAMN18039070,SRS8309122,PRJNA704381,SRP307749,SRA1199411,p1122-RNP_R1.fastq,p1122-RNP,TypeIV-RNAseq-COMPLEX,PRJNA704381,PAIRED,unspecified,TRANSCRIPTOMIC,RNA-Seq,p1122-RNP,Illumina MiSeq,ILLUMINA,70858173,798796,469008.0,Escherichia coli BL21(DE3),Type IV RNAs,Illumina MiSeq sequencing: RNA-Seq of RNAs co-purifying with the type IV complex purified from E.coli,Sequencing of RNAs co-purifying with the type IV-B CRISPR-Cas complex from Mycobacterium sp. JS623,Type IV RNAs,9c2a77dc0882d057ea11444b76d57a9c;19e1d56d08de448842982a473131c45f;cc81f8b0fdbf0aebf580492313dae891,1062;26408281;28531230,ftp.sra.ebi.ac.uk/vol1/fastq/SRR137/093/SRR13771193/SRR13771193.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR137/093/SRR13771193/SRR13771193_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR137/093/SRR13771193/SRR13771193_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR137/093/SRR13771193/SRR13771193.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR137/093/SRR13771193/SRR13771193_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR137/093/SRR13771193/SRR13771193_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR137/093/SRR13771193/SRR13771193.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR137/093/SRR13771193/SRR13771193_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR137/093/SRR13771193/SRR13771193_2.fastq.gz
SRX10237492,/seqFiles/fastq/SRX10237492_SRR13856142_1.fastq.gz,/seqFiles/fastq/SRX10237492_SRR13856142_2.fastq.gz,SRX10237492_SRR13856142,SRR13856142,SRX10237492,SAMN18138975,SRS8379206,PRJNA706588,SRP309257,SRA1202807,GSM5134238_r1,GSM5134238,GSM5134238,GSE168226,PAIRED,cDNA,TRANSCRIPTOMIC,RNA-Seq,,Illumina NovaSeq 6000,ILLUMINA,2472466500,8241555,469008.0,Escherichia coli BL21(DE3),W1: BL21(DE3) Star_mfLon-rep1,Illumina NovaSeq 6000 sequencing: GSM5134238: W1: BL21(DE3) Star_mfLon-rep1 Escherichia coli RNA-Seq,undetermined,W1: BL21(DE3) Star_mfLon-rep1,056069a99367b55533c2f6d05458e2b8;71efaf6873303edae057e2e267730d42,305026021;311668191,ftp.sra.ebi.ac.uk/vol1/fastq/SRR138/042/SRR13856142/SRR13856142_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR138/042/SRR13856142/SRR13856142_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR138/042/SRR13856142/SRR13856142_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR138/042/SRR13856142/SRR13856142_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR138/042/SRR13856142/SRR13856142_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR138/042/SRR13856142/SRR13856142_2.fastq.gz
SRX10237493,/seqFiles/fastq/SRX10237493_SRR13856143_1.fastq.gz,/seqFiles/fastq/SRX10237493_SRR13856143_2.fastq.gz,SRX10237493_SRR13856143,SRR13856143,SRX10237493,SAMN18138974,SRS8379208,PRJNA706588,SRP309257,SRA1202807,GSM5134239_r1,GSM5134239,GSM5134239,GSE168226,PAIRED,cDNA,TRANSCRIPTOMIC,RNA-Seq,,Illumina NovaSeq 6000,ILLUMINA,2508292500,8360975,469008.0,Escherichia coli BL21(DE3),W2: BL21(DE3) Star_mfLon-rep2,Illumina NovaSeq 6000 sequencing: GSM5134239: W2: BL21(DE3) Star_mfLon-rep2 Escherichia coli RNA-Seq,undetermined,W2: BL21(DE3) Star_mfLon-rep2,d5e149c430b8d08dbc009b1fa86e9ac4;6565fd8b8d8c42cbdaf3aaefd9e47a09,305276852;312272643,ftp.sra.ebi.ac.uk/vol1/fastq/SRR138/043/SRR13856143/SRR13856143_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR138/043/SRR13856143/SRR13856143_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR138/043/SRR13856143/SRR13856143_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR138/043/SRR13856143/SRR13856143_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR138/043/SRR13856143/SRR13856143_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR138/043/SRR13856143/SRR13856143_2.fastq.gz
SRX10237494,/seqFiles/fastq/SRX10237494_SRR13856144_1.fastq.gz,/seqFiles/fastq/SRX10237494_SRR13856144_2.fastq.gz,SRX10237494_SRR13856144,SRR13856144,SRX10237494,SAMN18138976,SRS8379210,PRJNA706588,SRP309257,SRA1202807,GSM5134240_r1,GSM5134240,GSM5134240,GSE168226,PAIRED,cDNA,TRANSCRIPTOMIC,RNA-Seq,,Illumina NovaSeq 6000,ILLUMINA,2419244100,8064147,469008.0,Escherichia coli BL21(DE3),W3: BL21(DE3) Star_mfLon-rep3,Illumina NovaSeq 6000 sequencing: GSM5134240: W3: BL21(DE3) Star_mfLon-rep3 Escherichia coli RNA-Seq,undetermined,W3: BL21(DE3) Star_mfLon-rep3,e51bade043d0c7b0db1a0692b5aecfb5;77f032f13f1273e21ba1b0c6b3fb392f,296377511;303243006,ftp.sra.ebi.ac.uk/vol1/fastq/SRR138/044/SRR13856144/SRR13856144_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR138/044/SRR13856144/SRR13856144_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR138/044/SRR13856144/SRR13856144_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR138/044/SRR13856144/SRR13856144_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR138/044/SRR13856144/SRR13856144_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR138/044/SRR13856144/SRR13856144_2.fastq.gz
SRX11645946,/seqFiles/fastq/SRX11645946_SRR15341707_1.fastq.gz,/seqFiles/fastq/SRX11645946_SRR15341707_2.fastq.gz,SRX11645946_SRR15341707,SRR15341707,SRX11645946,SAMN20555181,SRS9679175,PRJNA744508,SRP327372,SRA1270021,pHS0570RNP_PNK_S1_R1_001.fastq.gz,pHS0570RNP_PNK,CRISPR_IscB_pulldown,PRJNA744508,PAIRED,RANDOM,TRANSCRIPTOMIC,RNA-Seq,pHS0570RNP_PNK,NextSeq 500,ILLUMINA,134588800,1345888,511693.0,Escherichia coli BL21,Microbe sample from Escherichia coli BL21,NextSeq 500 sequencing: Small RNA-seq of CRISPR-associated IscB locus from Delaware Bay aquatic sample purified ribonucleoprotein complex,The widespread IS200/605 transposon family encodes diverse programmable RNA-guided endonucleases,Microbe sample from Escherichia coli BL21,da8dc7b21cdc25be88a0dedc26596802;35488b38608a461b2bd575b17946a329,32549080;34517691,ftp.sra.ebi.ac.uk/vol1/fastq/SRR153/007/SRR15341707/SRR15341707_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR153/007/SRR15341707/SRR15341707_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR153/007/SRR15341707/SRR15341707_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR153/007/SRR15341707/SRR15341707_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR153/007/SRR15341707/SRR15341707_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR153/007/SRR15341707/SRR15341707_2.fastq.gz
